,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86805215)","(126, 0, 0.82507638)","(21, 0, 0.818339)","(22, 0, 0.77768204)","(40, 0, 0.88754701)","(174, 0, 0.85827448)","(210, 0, 0.73608043)","(166, 0, 0.81779124)","(171, 0, 0.40137643)","(247, 0, 0.88931989)","(21, 0, 0.93142475)","(136, 0, 0.83690051)","(8, 0, 0.37825728)","(207, 0, 0.79630983)","(79, 0, 0.7632128)","(60, 0, 0.79781108)"
1,"(5, 0, 0.77622764)","(80, 0, 0.72619275)","(212, 0, 0.71283347)","(43, 0, 0.70189738)","(100, 0, 0.78466219)","(130, 0, 0.76340566)","(254, 0, 0.65961871)","(138, 0, 0.73214641)","(106, 0, 0.38152123)","(202, 0, 0.78417775)","(36, 0, 0.81196068)","(101, 0, 0.74549024)","(9, 0, 0.37236741)","(242, 0, 0.69927046)","(99, 0, 0.66755004)","(16, 0, 0.70573106)"
2,"(9, 0, 0.75916684)","(255, 0, 0.72415538)","(57, 0, 0.71082554)","(26, 0, 0.6937744)","(233, 0, 0.78170478)","(147, 0, 0.75739816)","(19, 0, 0.64254863)","(151, 0, 0.72314222)","(70, 0, 0.38037084)","(198, 0, 0.78167397)","(182, 0, 0.80546643)","(164, 0, 0.74480282)","(136, 0, 0.35294722)","(193, 0, 0.69501251)","(109, 0, 0.65957059)","(77, 0, 0.69636553)"
3,"(7, 0, 0.75880179)","(191, 0, 0.72376316)","(25, 0, 0.70751186)","(39, 0, 0.68856081)","(4, 0, 0.77814373)","(159, 0, 0.75361389)","(158, 0, 0.64108568)","(155, 0, 0.72168153)","(42, 0, 0.37180189)","(54, 0, 0.78105324)","(57, 0, 0.8028118)","(134, 0, 0.73801981)","(200, 0, 0.35085609)","(225, 0, 0.69439893)","(62, 0, 0.65361233)","(48, 0, 0.69495218)"
4,"(26, 0, 0.75710827)","(224, 0, 0.72108676)","(40, 0, 0.70624404)","(215, 0, 0.68645695)","(38, 0, 0.77703879)","(128, 0, 0.75219881)","(63, 0, 0.6397126)","(234, 0, 0.7214318)","(133, 0, 0.36793711)","(251, 0, 0.77834436)","(59, 0, 0.79837973)","(166, 0, 0.73789254)","(228, 0, 0.34969337)","(195, 0, 0.69324779)","(97, 0, 0.65009305)","(13, 0, 0.69268786)"
5,"(22, 0, 0.75677449)","(50, 0, 0.72001203)","(59, 0, 0.70572687)","(219, 0, 0.67800159)","(25, 0, 0.77664333)","(18, 0, 0.74891353)","(240, 0, 0.63682158)","(26, 0, 0.71704141)","(235, 0, 0.36585704)","(217, 0, 0.77446325)","(89, 0, 0.79320697)","(103, 0, 0.73429689)","(11, 0, 0.34555205)","(14, 0, 0.69158067)","(241, 0, 0.64997944)","(30, 0, 0.69125956)"
6,"(39, 0, 0.75661093)","(194, 0, 0.71736255)","(36, 0, 0.70512285)","(56, 0, 0.67464735)","(21, 0, 0.77472113)","(13, 0, 0.7440523)","(129, 0, 0.6366553)","(170, 0, 0.71666278)","(169, 0, 0.3580318)","(219, 0, 0.77059454)","(25, 0, 0.79291152)","(132, 0, 0.73017154)","(39, 0, 0.34338285)","(34, 0, 0.69005878)","(28, 0, 0.64967437)","(112, 0, 0.68901394)"
7,"(198, 0, 0.75569241)","(82, 0, 0.71715174)","(55, 0, 0.70509187)","(181, 0, 0.67372607)","(36, 0, 0.7746058)","(140, 0, 0.74369106)","(83, 0, 0.63475139)","(86, 0, 0.71592981)","(233, 0, 0.35740358)","(187, 0, 0.77049534)","(180, 0, 0.79196977)","(71, 0, 0.72985728)","(84, 0, 0.3431824)","(110, 0, 0.68761686)","(142, 0, 0.64933916)","(128, 0, 0.68800911)"
8,"(166, 0, 0.74801119)","(28, 0, 0.71695158)","(169, 0, 0.70242329)","(249, 0, 0.67341879)","(6, 0, 0.77408029)","(160, 0, 0.7426496)","(227, 0, 0.63167256)","(7, 0, 0.71539486)","(203, 0, 0.3573635)","(58, 0, 0.77043453)","(85, 0, 0.79183815)","(41, 0, 0.72694593)","(181, 0, 0.34308302)","(227, 0, 0.6863868)","(221, 0, 0.64898834)","(189, 0, 0.68763192)"
